Com,HetAdv,HomAdv,Count,1,200
1152.9,0.03323,-100,15308,8852,47
1152.9,0.04154,-100,15308,9012,59
1152.9,0.05192,-100,15308,8898,59
1152.9,0.0649,-100,15308,8905,61
1152.9,0.08113,-100,15308,8826,62
1152.9,0.10141,-100,15308,8851,86
1152.9,0.12677,-100,15308,8860,66
1152.9,0.15846,-100,15308,8962,64
1152.9,0.19807,-100,15308,8889,77
1152.9,0.24759,-100,15308,8910,88
1152.9,0.30949,-100,15308,8943,87
1152.9,0.38686,-100,15308,8834,136
1152.9,0.48357,-100,15308,8889,129
1152.9,0.60446,-100,15308,8885,172
1152.9,0.75558,-100,15308,8803,192
1152.9,0.94447,-100,15308,8930,282
1152.9,1.1806,-100,15308,8778,335
1152.9,1.4757,-100,11307,6478,305
1152.9,1.8447,-100,11307,6425,389
1152.9,2.3058,-100,11307,6453,480
1152.9,2.8823,-100,11307,6403,643
1152.9,3.6029,-100,11307,6265,775
1152.9,4.5036,-100,11307,6353,899
1152.9,5.6295,-100,11307,6287,1172
1152.9,7.0369,-100,11307,6149,1442
1152.9,8.7961,-100,11307,5962,1743
1152.9,10.995,-100,11307,5864,2154
1152.9,13.744,-100,11307,5707,2562
1152.9,17.18,-100,11307,5539,3148
1152.9,21.475,-100,11307,5207,3739
1152.9,26.843,-100,11307,4852,4466
1152.9,33.554,-100,11307,4609,5099
1152.9,41.943,-100,11307,4221,5923
1152.9,52.429,-100,11307,3687,6777
1152.9,65.536,-100,11307,3081,7616
1152.9,81.92,-100,11307,2585,8379
1152.9,102.4,-100,11307,2068,9049
1152.9,128,-100,11307,1516,9696
1152.9,160,-100,11307,1023,10239
1152.9,200,-100,11307,682,10613
1441.2,8E-5,-100,15308,8919,62
1441.2,0.0001,-100,15308,8911,63
1441.2,0.00013,-100,15308,8932,60
1441.2,0.00016,-100,15308,8870,54
1441.2,0.0002,-100,15308,8952,41
1441.2,0.00025,-100,15308,8850,50
1441.2,0.00031,-100,15308,8895,68
1441.2,0.00038,-100,15308,8915,55
1441.2,0.00048,-100,15308,8883,63
1441.2,0.0006,-100,15308,8992,61
1441.2,0.00075,-100,15308,8889,44
1441.2,0.00094,-100,15308,8981,61
1441.2,0.00117,-100,15308,8877,54
1441.2,0.00146,-100,15308,8940,53
1441.2,0.00183,-100,15308,8976,68
1441.2,0.00228,-100,15308,8871,70
1441.2,0.00285,-100,15308,8972,53
1441.2,0.00357,-100,15308,9026,61
1441.2,0.00446,-100,15308,8856,46
1441.2,0.00558,-100,15308,8868,56
1441.2,0.00697,-100,15308,8964,50
1441.2,0.00871,-100,15308,8935,65
1441.2,0.01089,-100,15308,8890,55
1441.2,0.01361,-100,15308,8769,68
1441.2,0.01701,-100,15308,8969,51
1441.2,0.02127,-100,15308,8992,57
1441.2,0.02658,-100,15308,8930,57
1441.2,0.03323,-100,15308,8846,53
1441.2,0.04154,-100,15308,8892,49
1441.2,0.05192,-100,15308,8929,55
1441.2,0.0649,-100,15308,8929,69
1441.2,0.08113,-100,15308,8837,57
1441.2,0.10141,-100,15308,8951,85
1441.2,0.12677,-100,15308,8938,72
1441.2,0.15846,-100,15308,8982,86
1441.2,0.19807,-100,15308,8988,84
1441.2,0.24759,-100,15308,8958,89
1441.2,0.30949,-100,15308,8873,97
1441.2,0.38686,-100,15308,8915,112
1441.2,0.48357,-100,15308,8783,143
1441.2,0.60446,-100,15308,8826,170
1441.2,0.75558,-100,15308,8857,193
1441.2,0.94447,-100,15308,8705,281
1441.2,1.1806,-100,15308,8716,344
1441.2,1.4757,-100,11307,6533,299
1441.2,1.8447,-100,11307,6488,368
1441.2,2.3058,-100,11307,6337,504
1441.2,2.8823,-100,11307,6355,638
1441.2,3.6029,-100,11307,6368,737
1441.2,4.5036,-100,11307,6206,967
1441.2,5.6295,-100,11307,6306,1095
1441.2,7.0369,-100,11307,6112,1436
1441.2,8.7961,-100,11307,6016,1721
1441.2,10.995,-100,11307,5850,2177
1441.2,13.744,-100,11307,5657,2627
1441.2,17.18,-100,11307,5478,3110
1441.2,21.475,-100,11307,5239,3776
1441.2,26.843,-100,11307,4983,4427
1441.2,33.554,-100,11307,4656,5097
1441.2,41.943,-100,11307,4202,5879
1441.2,52.429,-100,11307,3674,6753
1441.2,65.536,-100,11307,3119,7585
1441.2,81.92,-100,11307,2547,8393
1441.2,102.4,-100,11307,2052,9084
1441.2,128,-100,11307,1507,9713
1441.2,160,-100,11307,1028,10244
1441.2,200,-100,11307,680,10618
1801.4,8E-5,-100,15308,8942,49
1801.4,0.0001,-100,15308,8909,61
1801.4,0.00013,-100,15308,8940,60
1801.4,0.00016,-100,15308,8901,49
1801.4,0.0002,-100,15308,8840,58
1801.4,0.00025,-100,15308,8948,59
1801.4,0.00031,-100,15308,8790,59
1801.4,0.00038,-100,15308,8862,56
1801.4,0.00048,-100,15308,8939,50
1801.4,0.0006,-100,15308,8909,59
1801.4,0.00075,-100,15308,8904,53
1801.4,0.00094,-100,15308,8882,49
1801.4,0.00117,-100,15308,9010,62
1801.4,0.00146,-100,15308,8790,54
1801.4,0.00183,-100,15308,8832,60
1801.4,0.00228,-100,15308,8949,51
1801.4,0.00285,-100,15308,8848,62
1801.4,0.00357,-100,15308,8739,66
1801.4,0.00446,-100,15308,8810,59
1801.4,0.00558,-100,15308,8885,59
1801.4,0.00697,-100,15308,8953,62
1801.4,0.00871,-100,15308,8976,56
1801.4,0.01089,-100,15308,8931,54
1801.4,0.01361,-100,15308,8845,57
1801.4,0.01701,-100,15308,8875,47
1801.4,0.02127,-100,15308,8935,75
1801.4,0.02658,-100,15308,8902,72
1801.4,0.03323,-100,15308,8897,62
1801.4,0.04154,-100,15308,8932,69
1801.4,0.05192,-100,15308,8852,61
1801.4,0.0649,-100,15308,8879,67
1801.4,0.08113,-100,15308,8909,77
1801.4,0.10141,-100,15308,8948,73
1801.4,0.12677,-100,15308,8844,86
1801.4,0.15846,-100,15308,8898,78
1801.4,0.19807,-100,15308,8851,90
1801.4,0.24759,-100,15308,8890,125
1801.4,0.30949,-100,15308,8888,108
1801.4,0.38686,-100,15308,8845,121
1801.4,0.48357,-100,15308,8880,138
1801.4,0.60446,-100,15308,8846,160
1801.4,0.75558,-100,15308,8960,204
1801.4,0.94447,-100,15308,8899,267
1801.4,1.1806,-100,15308,8826,286
1801.4,1.4757,-100,11307,6486,308
1801.4,1.8447,-100,11307,6517,419
1801.4,2.3058,-100,11307,6356,499
1801.4,2.8823,-100,11307,6430,608
1801.4,3.6029,-100,11307,6315,796
1801.4,4.5036,-100,11307,6250,935
1801.4,5.6295,-100,11307,6173,1237
1801.4,7.0369,-100,11307,6077,1429
1801.4,8.7961,-100,11307,6065,1762
1801.4,10.995,-100,11307,5857,2188
1801.4,13.744,-100,11307,5676,2559
1801.4,17.18,-100,11307,5431,3160
1801.4,21.475,-100,11307,5290,3811
1801.4,26.843,-100,11307,4951,4407
1801.4,33.554,-100,11307,4581,5180
1801.4,41.943,-100,11307,4196,5940
1801.4,52.429,-100,11307,3648,6815
1801.4,65.536,-100,11307,3097,7640
1801.4,81.92,-100,11307,2540,8420
1801.4,102.4,-100,11307,2071,9037
1801.4,128,-100,11307,1478,9729
1801.4,160,-100,11307,1076,10200
1801.4,200,-100,11307,680,10613
2251.8,8E-5,-100,15308,8925,51
2251.8,0.0001,-100,15308,8971,54
2251.8,0.00013,-100,15308,8907,66
2251.8,0.00016,-100,15308,8885,56
2251.8,0.0002,-100,15308,8850,59
2251.8,0.00025,-100,15308,8887,57
2251.8,0.00031,-100,15308,8844,66
2251.8,0.00038,-100,15308,8864,48
2251.8,0.00048,-100,15308,8955,65
2251.8,0.0006,-100,15308,8965,61
2251.8,0.00075,-100,15308,8933,70
2251.8,0.00094,-100,15308,8964,51
2251.8,0.00117,-100,15308,8910,70
2251.8,0.00146,-100,15308,8877,63
2251.8,0.00183,-100,15308,9016,69
2251.8,0.00228,-100,15308,8952,66
2251.8,0.00285,-100,15308,8902,68
2251.8,0.00357,-100,15308,8811,65
2251.8,0.00446,-100,15308,8921,68
2251.8,0.00558,-100,15308,8830,64
2251.8,0.00697,-100,15308,8855,81
2251.8,0.00871,-100,15308,8970,71
2251.8,0.01089,-100,15308,8904,58
2251.8,0.01361,-100,15308,8908,61
2251.8,0.01701,-100,15308,8764,70
2251.8,0.02127,-100,15308,8978,62
2251.8,0.02658,-100,15308,8962,60
2251.8,0.03323,-100,15308,8885,51
2251.8,0.04154,-100,15308,8974,65
2251.8,0.05192,-100,15308,8886,78
2251.8,0.0649,-100,15308,8911,79
2251.8,0.08113,-100,15308,8790,75
2251.8,0.10141,-100,15308,8846,79
2251.8,0.12677,-100,15308,8909,68
2251.8,0.15846,-100,15308,8890,98
2251.8,0.19807,-100,15308,8934,91
2251.8,0.24759,-100,15308,8910,120
2251.8,0.30949,-100,15308,8947,113
2251.8,0.38686,-100,15308,8923,131
2251.8,0.48357,-100,15308,8829,153
2251.8,0.60446,-100,15308,8920,161
2251.8,0.75558,-100,15308,8906,228
2251.8,0.94447,-100,15308,8763,282
2251.8,1.1806,-100,15308,8824,358
2251.8,1.4757,-100,11307,6439,326
2251.8,1.8447,-100,11307,6540,412
2251.8,2.3058,-100,11307,6402,497
2251.8,2.8823,-100,11307,6357,579
2251.8,3.6029,-100,11307,6387,783
2251.8,4.5036,-100,11307,6330,976
2251.8,5.6295,-100,11307,6247,1176
2251.8,7.0369,-100,11307,6189,1453
2251.8,8.7961,-100,11307,6034,1732
2251.8,10.995,-100,11307,5790,2206
2251.8,13.744,-100,11307,5735,2600
2251.8,17.18,-100,11307,5438,3189
2251.8,21.475,-100,11307,5266,3751
2251.8,26.843,-100,11307,4923,4406
2251.8,33.554,-100,11307,4558,5195
2251.8,41.943,-100,11307,4202,5907
2251.8,52.429,-100,11307,3650,6772
2251.8,65.536,-100,11307,3103,7628
2251.8,81.92,-100,11307,2582,8352
2251.8,102.4,-100,11307,2064,9047
2251.8,128,-100,11307,1504,9699
2251.8,160,-100,11307,1049,10229
2251.8,200,-100,11307,687,10609
2814.8,8E-5,-100,15308,8945,62
2814.8,0.0001,-100,15308,8980,58
2814.8,0.00013,-100,15308,8886,66
2814.8,0.00016,-100,15308,8939,57
2814.8,0.0002,-100,15308,8973,83
2814.8,0.00025,-100,15308,8931,59
2814.8,0.00031,-100,15308,8947,65
2814.8,0.00038,-100,15308,8933,59
2814.8,0.00048,-100,15308,8855,53
2814.8,0.0006,-100,15308,8912,67
2814.8,0.00075,-100,15308,8889,62
2814.8,0.00094,-100,15308,8878,90
2814.8,0.00117,-100,15308,8842,58
2814.8,0.00146,-100,15308,8887,59
2814.8,0.00183,-100,15308,8877,58
2814.8,0.00228,-100,15308,8932,61
2814.8,0.00285,-100,15308,8858,64
2814.8,0.00357,-100,15308,8817,64
2814.8,0.00446,-100,15308,8862,62
2814.8,0.00558,-100,15308,8903,71
2814.8,0.00697,-100,15308,8765,64
2814.8,0.00871,-100,15308,8943,63
2814.8,0.01089,-100,15308,9004,54
2814.8,0.01361,-100,15308,8923,62
2814.8,0.01701,-100,15308,8955,74
2814.8,0.02127,-100,15308,8890,77
2814.8,0.02658,-100,15308,8854,67
2814.8,0.03323,-100,15308,8936,66
2814.8,0.04154,-100,15308,8912,44
2814.8,0.05192,-100,15308,8914,75
2814.8,0.0649,-100,15308,8883,80
2814.8,0.08113,-100,15308,9041,64
2814.8,0.10141,-100,15308,8803,80
2814.8,0.12677,-100,15308,8820,72
2814.8,0.15846,-100,15308,8826,90
2814.8,0.19807,-100,15308,8920,94
2814.8,0.24759,-100,15308,8812,107
2814.8,0.30949,-100,15308,8874,110
2814.8,0.38686,-100,15308,8804,135
2814.8,0.48357,-100,15308,8808,149
2814.8,0.60446,-100,15308,8817,190
2814.8,0.75558,-100,15308,8837,206
2814.8,0.94447,-100,15308,8815,308
2814.8,1.1806,-100,15308,8744,378
2814.8,1.4757,-100,11307,6462,304
2814.8,1.8447,-100,11307,6419,408
2814.8,2.3058,-100,11307,6370,489
2814.8,2.8823,-100,11307,6463,633
2814.8,3.6029,-100,11307,6285,765
2814.8,4.5036,-100,11307,6309,922
2814.8,5.6295,-100,11307,6237,1184
2814.8,7.0369,-100,11307,6205,1422
2814.8,8.7961,-100,11307,6023,1708
2814.8,10.995,-100,11307,5939,2109
2814.8,13.744,-100,11307,5726,2554
2814.8,17.18,-100,11307,5567,3092
2814.8,21.475,-100,11307,5230,3767
2814.8,26.843,-100,11307,4980,4388
2814.8,33.554,-100,11307,4605,5161
2814.8,41.943,-100,11307,4213,5864
2814.8,52.429,-100,11307,3730,6685
2814.8,65.536,-100,11307,3178,7542
2814.8,81.92,-100,11307,2578,8386
2814.8,102.4,-100,11307,2031,9118
2814.8,128,-100,11307,1493,9741
2814.8,160,-100,11307,1013,10251
2814.8,200,-100,11307,611,10681
3518.4,8E-5,-100,15308,8958,69
3518.4,0.0001,-100,15308,8971,59
3518.4,0.00013,-100,15308,8912,74
3518.4,0.00016,-100,15308,8954,60
3518.4,0.0002,-100,15308,8911,56
3518.4,0.00025,-100,15308,8900,76
3518.4,0.00031,-100,15308,8901,81
3518.4,0.00038,-100,15308,8842,79
3518.4,0.00048,-100,15308,9031,62
3518.4,0.0006,-100,15308,9091,64
3518.4,0.00075,-100,15308,8941,68
3518.4,0.00094,-100,15308,8899,61
3518.4,0.00117,-100,15308,8998,73
3518.4,0.00146,-100,15308,8894,51
3518.4,0.00183,-100,15308,8874,58
3518.4,0.00228,-100,15308,8930,69
3518.4,0.00285,-100,15308,8904,65
3518.4,0.00357,-100,15308,8851,80
3518.4,0.00446,-100,15308,8959,68
3518.4,0.00558,-100,15308,8873,59
3518.4,0.00697,-100,15308,8883,66
3518.4,0.00871,-100,15308,8922,65
3518.4,0.01089,-100,15308,8963,61
3518.4,0.01361,-100,15308,8897,72
3518.4,0.01701,-100,15308,8961,63
3518.4,0.02127,-100,15308,8877,73
3518.4,0.02658,-100,15308,8896,82
3518.4,0.03323,-100,15308,8895,68
3518.4,0.04154,-100,15308,8890,68
3518.4,0.05192,-100,15308,9010,74
3518.4,0.0649,-100,15308,8856,68
3518.4,0.08113,-100,15308,8884,87
3518.4,0.10141,-100,15308,8998,69
3518.4,0.12677,-100,15308,8892,85
3518.4,0.15846,-100,15308,8893,90
3518.4,0.19807,-100,15308,8841,123
3518.4,0.24759,-100,15308,8836,113
3518.4,0.30949,-100,15308,8903,138
3518.4,0.38686,-100,15308,8704,156
3518.4,0.48357,-100,15308,8870,154
3518.4,0.60446,-100,15308,8851,197
3518.4,0.75558,-100,15308,8838,213
3518.4,0.94447,-100,15308,9051,261
3518.4,1.1806,-100,15308,8810,389
3518.4,1.4757,-100,11307,6527,281
3518.4,1.8447,-100,11307,6395,427
3518.4,2.3058,-100,11307,6427,517
3518.4,2.8823,-100,11307,6390,606
3518.4,3.6029,-100,11307,6336,773
3518.4,4.5036,-100,11307,6212,994
3518.4,5.6295,-100,11307,6251,1154
3518.4,7.0369,-100,11307,6195,1433
3518.4,8.7961,-100,11307,6041,1740
3518.4,10.995,-100,11307,5870,2177
3518.4,13.744,-100,11307,5757,2586
3518.4,17.18,-100,11307,5502,3080
3518.4,21.475,-100,11307,5190,3738
3518.4,26.843,-100,11307,4942,4394
3518.4,33.554,-100,11307,4581,5124
3518.4,41.943,-100,11307,4194,5932
3518.4,52.429,-100,11307,3772,6676
3518.4,65.536,-100,11307,3172,7579
3518.4,81.92,-100,11307,2576,8401
3518.4,102.4,-100,11307,2004,9112
3518.4,128,-100,11307,1546,9661
3518.4,160,-100,11307,1080,10191
3518.4,200,-100,11307,620,10672
4398.1,8E-5,-100,15308,8807,77
4398.1,0.0001,-100,15308,8856,49
4398.1,0.00013,-100,15308,8747,64
4398.1,0.00016,-100,15308,9038,67
4398.1,0.0002,-100,15308,9014,66
4398.1,0.00025,-100,15308,8836,62
4398.1,0.00031,-100,15308,8841,55
4398.1,0.00038,-100,15308,8949,74
4398.1,0.00048,-100,15308,8862,69
4398.1,0.0006,-100,15308,8890,59
4398.1,0.00075,-100,15308,8865,77
4398.1,0.00094,-100,15308,8903,58
4398.1,0.00117,-100,15308,8984,68
4398.1,0.00146,-100,15308,8849,76
4398.1,0.00183,-100,15308,8889,87
4398.1,0.00228,-100,15308,8885,75
4398.1,0.00285,-100,15308,8885,66
4398.1,0.00357,-100,15308,8897,52
4398.1,0.00446,-100,15308,9000,72
4398.1,0.00558,-100,15308,9036,66
4398.1,0.00697,-100,15308,8981,75
4398.1,0.00871,-100,15308,8848,49
4398.1,0.01089,-100,15308,8878,56
4398.1,0.01361,-100,15308,8880,65
4398.1,0.01701,-100,15308,8928,74
4398.1,0.02127,-100,15308,8888,85
4398.1,0.02658,-100,15308,9005,69
4398.1,0.03323,-100,15308,8992,69
4398.1,0.04154,-100,15308,8952,80
4398.1,0.05192,-100,15308,8904,80
4398.1,0.0649,-100,15308,8928,79
4398.1,0.08113,-100,15308,9004,73
4398.1,0.10141,-100,15308,8921,86
4398.1,0.12677,-100,15308,8822,82
4398.1,0.15846,-100,15308,9014,94
4398.1,0.19807,-100,15308,8887,100
4398.1,0.24759,-100,15308,8931,95
4398.1,0.30949,-100,15308,8821,122
4398.1,0.38686,-100,15308,8895,128
4398.1,0.48357,-100,15308,8885,164
4398.1,0.60446,-100,15308,8780,162
4398.1,0.75558,-100,15308,8898,216
4398.1,0.94447,-100,15308,8739,290
4398.1,1.1806,-100,15308,8861,337
4398.1,1.4757,-100,11307,6533,308
4398.1,1.8447,-100,11307,6451,392
4398.1,2.3058,-100,11307,6429,504
4398.1,2.8823,-100,11307,6380,589
4398.1,3.6029,-100,11307,6358,773
4398.1,4.5036,-100,11307,6316,934
4398.1,5.6295,-100,11307,6279,1129
4398.1,7.0369,-100,11307,6097,1452
4398.1,8.7961,-100,11307,6043,1784
4398.1,10.995,-100,11307,5858,2170
4398.1,13.744,-100,11307,5679,2595
4398.1,17.18,-100,11307,5455,3106
4398.1,21.475,-100,11307,5242,3716
4398.1,26.843,-100,11307,4923,4442
4398.1,33.554,-100,11307,4608,5127
4398.1,41.943,-100,11307,4238,5828
4398.1,52.429,-100,11307,3636,6792
4398.1,65.536,-100,11307,3190,7548
4398.1,81.92,-100,11307,2516,8473
4398.1,102.4,-100,11307,1947,9167
4398.1,128,-100,11307,1543,9675
4398.1,160,-100,11307,1003,10263
4398.1,200,-100,11307,692,10611
5497.6,8E-5,-100,15308,8932,68
5497.6,0.0001,-100,15308,8896,64
5497.6,0.00013,-100,15308,8928,70
5497.6,0.00016,-100,15308,8984,64
5497.6,0.0002,-100,15308,8987,72
5497.6,0.00025,-100,15308,8938,58
5497.6,0.00031,-100,15308,9003,65
5497.6,0.00038,-100,15308,8931,70
5497.6,0.00048,-100,15308,8891,93
5497.6,0.0006,-100,15308,8991,68
5497.6,0.00075,-100,15308,9073,67
5497.6,0.00094,-100,15308,8944,75
5497.6,0.00117,-100,15308,8938,57
5497.6,0.00146,-100,15308,8899,62
5497.6,0.00183,-100,15308,8962,72
5497.6,0.00228,-100,15308,8831,80
5497.6,0.00285,-100,15308,8944,79
5497.6,0.00357,-100,15308,8918,65
5497.6,0.00446,-100,15308,8966,53
5497.6,0.00558,-100,15308,8844,52
5497.6,0.00697,-100,15308,8936,68
5497.6,0.00871,-100,15308,8869,68
5497.6,0.01089,-100,15308,8917,65
5497.6,0.01361,-100,15308,8884,61
5497.6,0.01701,-100,15308,8898,72
5497.6,0.02127,-100,15308,8863,91
5497.6,0.02658,-100,15308,8844,86
5497.6,0.03323,-100,15308,8863,66
5497.6,0.04154,-100,15308,8919,80
5497.6,0.05192,-100,15308,8834,63
5497.6,0.0649,-100,15308,8814,84
5497.6,0.08113,-100,15308,8935,74
5497.6,0.10141,-100,15308,9005,93
5497.6,0.12677,-100,15308,8902,93
5497.6,0.15846,-100,15308,8914,102
5497.6,0.19807,-100,15308,8865,113
5497.6,0.24759,-100,15308,8837,132
5497.6,0.30949,-100,15308,8880,108
5497.6,0.38686,-100,15308,8927,131
5497.6,0.48357,-100,15308,8863,177
5497.6,0.60446,-100,15308,8896,166
5497.6,0.75558,-100,15308,8723,214
5497.6,0.94447,-100,15308,8863,283
5497.6,1.1806,-100,15308,8827,323
5497.6,1.4757,-100,11307,6559,307
5497.6,1.8447,-100,11307,6457,407
5497.6,2.3058,-100,11307,6351,494
5497.6,2.8823,-100,11307,6431,613
5497.6,3.6029,-100,11307,6300,838
5497.6,4.5036,-100,11307,6249,957
5497.6,5.6295,-100,11307,6135,1190
5497.6,7.0369,-100,11307,6263,1408
5497.6,8.7961,-100,11307,5947,1860
5497.6,10.995,-100,11307,5808,2208
5497.6,13.744,-100,11307,5818,2566
5497.6,17.18,-100,11307,5496,3207
5497.6,21.475,-100,11307,5307,3738
5497.6,26.843,-100,11307,4898,4431
5497.6,33.554,-100,11307,4585,5199
5497.6,41.943,-100,11307,4235,5865
5497.6,52.429,-100,11307,3683,6799
5497.6,65.536,-100,11307,3241,7499
5497.6,81.92,-100,11307,2628,8307
5497.6,102.4,-100,11307,2031,9080
5497.6,128,-100,11307,1532,9686
5497.6,160,-100,11307,1109,10167
5497.6,200,-100,11307,700,10598
6871.9,8E-5,-100,15308,8886,60
6871.9,0.0001,-100,15308,8974,75
6871.9,0.00013,-100,15308,8932,58
6871.9,0.00016,-100,15308,8908,67
6871.9,0.0002,-100,15308,9042,76
6871.9,0.00025,-100,15308,8900,68
6871.9,0.00031,-100,15308,8880,76
6871.9,0.00038,-100,15308,8942,67
6871.9,0.00048,-100,15308,8818,82
6871.9,0.0006,-100,15308,8978,57
6871.9,0.00075,-100,15308,8928,74
6871.9,0.00094,-100,15308,8866,63
6871.9,0.00117,-100,15308,8890,74
6871.9,0.00146,-100,15308,8929,61
6871.9,0.00183,-100,15308,8966,77
6871.9,0.00228,-100,15308,8998,73
6871.9,0.00285,-100,15308,8939,75
6871.9,0.00357,-100,15308,8925,66
6871.9,0.00446,-100,15308,9010,68
6871.9,0.00558,-100,15308,8954,76
6871.9,0.00697,-100,15308,9015,71
6871.9,0.00871,-100,15308,8846,67
6871.9,0.01089,-100,15308,8961,76
6871.9,0.01361,-100,15308,8868,55
6871.9,0.01701,-100,15308,8823,77
6871.9,0.02127,-100,15308,8862,77
6871.9,0.02658,-100,15308,8839,81
6871.9,0.03323,-100,15308,8903,90
6871.9,0.04154,-100,15308,8918,55
6871.9,0.05192,-100,15308,8877,77
6871.9,0.0649,-100,15308,8854,90
6871.9,0.08113,-100,15308,8814,96
6871.9,0.10141,-100,15308,8913,79
6871.9,0.12677,-100,15308,8893,89
6871.9,0.15846,-100,15308,8890,79
6871.9,0.19807,-100,15308,8918,84
6871.9,0.24759,-100,15308,8875,122
6871.9,0.30949,-100,15308,8793,133
6871.9,0.38686,-100,15308,8854,135
6871.9,0.48357,-100,15308,8833,146
6871.9,0.60446,-100,15308,8896,220
6871.9,0.75558,-100,15308,8818,253
6871.9,0.94447,-100,15308,8812,258
6871.9,1.1806,-100,15308,8733,352
6871.9,1.4757,-100,11307,6375,304
6871.9,1.8447,-100,11307,6397,412
6871.9,2.3058,-100,11307,6392,467
6871.9,2.8823,-100,11307,6484,670
6871.9,3.6029,-100,11307,6341,715
6871.9,4.5036,-100,11307,6291,983
6871.9,5.6295,-100,11307,6135,1191
6871.9,7.0369,-100,11307,6213,1433
6871.9,8.7961,-100,11307,6099,1787
6871.9,10.995,-100,11307,5905,2096
6871.9,13.744,-100,11307,5681,2618
6871.9,17.18,-100,11307,5455,3121
6871.9,21.475,-100,11307,5262,3780
6871.9,26.843,-100,11307,4926,4446
6871.9,33.554,-100,11307,4627,5157
6871.9,41.943,-100,11307,4127,5969
6871.9,52.429,-100,11307,3600,6845
6871.9,65.536,-100,11307,3166,7605
6871.9,81.92,-100,11307,2630,8331
6871.9,102.4,-100,11307,2027,9106
6871.9,128,-100,11307,1517,9691
6871.9,160,-100,11307,1034,10234
6871.9,200,-100,11307,651,10646
8589.9,8E-5,-100,15308,8947,80
8589.9,0.0001,-100,15308,8995,59
8589.9,0.00013,-100,15308,8869,68
8589.9,0.00016,-100,15308,8821,74
8589.9,0.0002,-100,15308,8879,59
8589.9,0.00025,-100,15308,8858,63
8589.9,0.00031,-100,15308,8848,61
8589.9,0.00038,-100,15308,8968,66
8589.9,0.00048,-100,15308,8908,74
8589.9,0.0006,-100,15308,8924,81
8589.9,0.00075,-100,15308,8882,77
8589.9,0.00094,-100,15308,8793,70
8589.9,0.00117,-100,15308,8998,75
8589.9,0.00146,-100,15308,8930,75
8589.9,0.00183,-100,15308,8924,72
8589.9,0.00228,-100,15308,8928,72
8589.9,0.00285,-100,15308,8880,67
8589.9,0.00357,-100,15308,8806,60
8589.9,0.00446,-100,15308,8978,87
8589.9,0.00558,-100,15308,8801,80
8589.9,0.00697,-100,15308,9005,76
8589.9,0.00871,-100,15308,8761,77
8589.9,0.01089,-100,15308,8886,62
8589.9,0.01361,-100,15308,8816,66
8589.9,0.01701,-100,15308,8924,73
8589.9,0.02127,-100,15308,8811,70
8589.9,0.02658,-100,15308,9074,63
8589.9,0.03323,-100,15308,8868,84
8589.9,0.04154,-100,15308,8932,75
8589.9,0.05192,-100,15308,8820,63
8589.9,0.0649,-100,15308,8885,92
8589.9,0.08113,-100,15308,8956,101
8589.9,0.10141,-100,15308,8825,104
8589.9,0.12677,-100,15308,8895,84
8589.9,0.15846,-100,15308,8939,96
8589.9,0.19807,-100,15308,8901,92
8589.9,0.24759,-100,15308,8912,134
8589.9,0.30949,-100,15308,8837,111
8589.9,0.38686,-100,15308,8816,156
8589.9,0.48357,-100,15308,8848,163
8589.9,0.60446,-100,15308,8800,193
8589.9,0.75558,-100,15308,8753,229
8589.9,0.94447,-100,15308,8953,262
8589.9,1.1806,-100,15308,8808,333
8589.9,1.4757,-100,11307,6509,333
8589.9,1.8447,-100,11307,6438,374
8589.9,2.3058,-100,11307,6342,491
8589.9,2.8823,-100,11307,6373,624
8589.9,3.6029,-100,11307,6344,733
8589.9,4.5036,-100,11307,6309,928
8589.9,5.6295,-100,11307,6169,1222
8589.9,7.0369,-100,11307,6148,1473
8589.9,8.7961,-100,11307,5991,1802
8589.9,10.995,-100,11307,5900,2150
8589.9,13.744,-100,11307,5745,2588
8589.9,17.18,-100,11307,5503,3143
8589.9,21.475,-100,11307,5206,3756
8589.9,26.843,-100,11307,4981,4412
8589.9,33.554,-100,11307,4594,5127
8589.9,41.943,-100,11307,4097,6022
8589.9,52.429,-100,11307,3734,6730
8589.9,65.536,-100,11307,3077,7670
8589.9,81.92,-100,11307,2543,8419
8589.9,102.4,-100,11307,1984,9124
8589.9,128,-100,11307,1525,9696
8589.9,160,-100,11307,1076,10208
8589.9,200,-100,11307,659,10637
10737,8E-5,-100,15308,8958,66
10737,0.0001,-100,15308,8894,60
10737,0.00013,-100,15308,8942,76
10737,0.00016,-100,15308,8918,85
10737,0.0002,-100,15308,8976,64
10737,0.00025,-100,15308,8919,69
10737,0.00031,-100,15308,8925,67
10737,0.00038,-100,15308,8872,65
10737,0.00048,-100,15308,8971,89
10737,0.0006,-100,15308,8936,64
10737,0.00075,-100,15308,8862,80
10737,0.00094,-100,15308,8978,69
10737,0.00117,-100,15308,8840,64
10737,0.00146,-100,15308,8889,73
10737,0.00183,-100,15308,8939,62
10737,0.00228,-100,15308,8926,55
10737,0.00285,-100,15308,8805,76
10737,0.00357,-100,15308,8926,68
10737,0.00446,-100,15308,8892,69
10737,0.00558,-100,15308,8802,73
10737,0.00697,-100,15308,8886,72
10737,0.00871,-100,15308,8930,70
10737,0.01089,-100,15308,8997,72
10737,0.01361,-100,15308,8908,76
10737,0.01701,-100,15308,8864,72
10737,0.02127,-100,15308,8815,81
10737,0.02658,-100,15308,8855,73
